Modelo,Sitio,Espesor_1,Espesor_2,Espesor_3,Resistividad_1,Resistividad_2,Resistividad_3,Resistividad_4,AB2_1,AB2_2,AB2_3,AB2_4,AB2_5,AB2_6,AB2_7,AB2_8,AB2_9,AB2_10,AB2_11,AB2_12,AB2_13,AB2_14,AB2_15,AB2_16,AB2_17,AB2_18,AB2_19,AB2_20,AB2_21,AB2_22,AB2_23,AB2_24,AB2_25,AB2_26,AB2_27,AB2_28,AB2_29,AB2_30
S2-AMEBSA_V68,2,15.772040025788439,30.41059888946153,25.61736108475003,56.0,350.0,1500.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S2-AMEBSA_V69,2,19.67948859913081,40.16661154623021,11.953899854638971,56.0,350.0,1500.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S2-AMEBSA_V70,2,28.186883673640292,18.925793637431898,24.6873226889278,56.0,350.0,1500.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S2-AMEBSA_V71,2,7.124372930148016,39.27708845274657,25.398538617105423,56.0,350.0,1500.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S2-AMEBSA_V72,2,41.813787942500056,12.015179459688724,17.97103259781121,56.0,350.0,1500.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S2-AMEBSA_V73,2,14.596838070091527,24.921901039276317,32.28126089063215,56.0,350.0,1500.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S2-AMEBSA_V74,2,20.74442341919423,45.95149714630981,5.104079434495951,56.0,350.0,1500.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S2-AMEBSA_V75,2,16.89368702755402,23.94228546260411,30.96402750984186,56.0,350.0,1500.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S2-AMEBSA_V76,2,15.380003476043674,43.10652231928096,13.313474204675362,56.0,350.0,1500.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S2-AMEBSA_V77,2,24.05516448469822,24.02937020517019,23.715465310131588,56.0,350.0,1500.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S2-AMEBSA_V78,2,11.59174802601543,24.726496617700374,35.4817553562842,56.0,350.0,1500.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S2-AMEBSA_V79,2,16.023172766804482,17.886861955400178,37.88996527779533,56.0,350.0,1500.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S2-AMEBSA_V80,2,25.37800502819732,21.088820743829913,25.333174227972755,56.0,350.0,1500.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S2-AMEBSA_V81,2,24.57023303816937,22.17614626904087,25.053620692789753,56.0,350.0,1500.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S2-AMEBSA_V82,2,8.800512381401626,30.31888676209408,32.6806008565043,56.0,350.0,1500.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S2-AMEBSA_V83,2,48.349341816226485,4.431367206153538,19.01929097761997,56.0,350.0,1500.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S2-AMEBSA_V84,2,31.078104530637912,22.074568479617145,18.64732698974494,56.0,350.0,1500.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S2-AMEBSA_V85,2,22.443030016345602,36.10303788528202,13.253932098372374,56.0,350.0,1500.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S2-AMEBSA_V86,2,26.24552477662071,18.230974511519914,27.32350071185937,56.0,350.0,1500.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S2-AMEBSA_V87,2,23.792190040517323,23.880355949902114,24.127454009580564,56.0,350.0,1500.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S2-AMEBSA_V88,2,25.31652085130713,9.27456775855719,37.208911390135675,56.0,350.0,1500.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S2-AMEBSA_V89,2,22.24715128382207,32.31150556364539,17.241343152532544,56.0,350.0,1500.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S2-AMEBSA_V90,2,39.510317387606044,12.018838189627116,20.270844422766835,56.0,350.0,1500.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S2-AMEBSA_V91,2,22.977172579125217,17.803667899513517,31.019159521361267,56.0,350.0,1500.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S2-AMEBSA_V92,2,30.763585619196,29.24550889445586,11.790905486348136,56.0,350.0,1500.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S2-AMEBSA_V93,2,12.627650583750736,28.16763823405665,31.004711182192608,56.0,350.0,1500.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S2-AMEBSA_V94,2,10.834355534575293,56.09488435640762,4.870760109017079,56.0,350.0,1500.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S2-AMEBSA_V95,2,29.965238617993858,11.512917149870166,30.321844232135984,56.0,350.0,1500.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S2-AMEBSA_V96,2,55.105806083931554,7.738906886898179,8.955287029170263,56.0,350.0,1500.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S2-AMEBSA_V97,2,39.18863173558098,16.495735928599096,16.11563233581992,56.0,350.0,1500.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S2-AMEBSA_V98,2,19.7557555347241,27.646161056101228,24.398083409174674,56.0,350.0,1500.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S2-AMEBSA_V99,2,17.586840343214696,35.72275328209141,18.490406374693883,56.0,350.0,1500.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S2-AMEBSA_V100,2,39.9002768794714,27.8132598600735,4.086463260455106,56.0,350.0,1500.0,1800.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V1,2,19.126004646724788,16.054299764884103,22.819695588391106,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V2,2,30.78012590115008,18.944886847925023,8.274987250924896,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V3,2,42.05662850786862,7.969113454473597,7.9742580376577825,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V4,2,20.0898836787199,1.6061668914175615,36.303949429862534,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V5,2,30.10716521793412,13.22185023283227,14.670984549233607,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V6,2,32.78767754234055,7.256321469250847,17.956000988408594,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V7,2,30.43583593512054,8.925499406369198,18.638664658510255,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V8,2,13.274264458517685,30.15706024392317,14.568675297559142,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V9,2,42.51692233913862,4.642532583305747,10.840545077555637,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V10,2,17.063864653777365,33.84447902781256,7.091656318410073,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V11,2,21.03798170548893,22.967210604882442,13.99480768962863,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V12,2,13.577517040782338,15.71047185728351,28.71201110193415,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V13,2,18.795474401940336,12.074971816034985,27.129553782024676,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V14,2,19.50918419367809,23.8606822248353,14.630133581486605,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V15,2,26.898670273446644,5.586188166043481,25.515141560509875,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V16,2,20.151678122974488,1.6461671009472887,36.20215477607822,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V17,2,36.46369314046592,13.02427388386903,8.51203297566505,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V18,2,27.06661719756829,19.37370582337067,11.559676979061035,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V19,2,38.36008827347379,1.6079734920242186,18.031938234501983,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V20,2,15.239039696963696,32.682930084241164,10.078030218795133,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V21,2,39.50252664341471,17.10962651384494,1.3878468427403452,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V22,2,18.41835014877093,12.716267024195712,26.865382827033358,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V23,2,10.704954450569643,23.220844728722387,24.074200820707976,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V24,2,13.212957640509318,23.03070927529181,21.75633308419887,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V25,2,31.559921591450223,4.088726558144694,22.351351850405077,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V26,2,22.100399224632092,32.58558381325525,3.3140169621126674,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V27,2,13.134835981963787,19.471107952052044,25.394056065984167,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V28,2,14.225116691043521,14.594464891569894,29.18041841738658,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V29,2,7.316297857340135,20.340970456374052,30.342731686285816,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V30,2,17.47386645107332,19.86772266321158,20.65841088571511,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V31,2,8.665368227803324,25.863498462860427,23.471133309336246,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V32,2,20.747298734948835,22.056243674827172,15.19645759022399,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V33,2,13.85187394718784,37.61065402715617,6.537472025655982,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V34,2,25.962771374798443,13.041601385775957,18.9956272394256,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V35,2,17.274373677000998,5.874926084583969,34.85070023841503,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V36,2,21.62725849417111,13.306210341932914,23.066531163895977,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V37,2,13.230438411293283,24.655201737485005,20.114359851221717,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V38,2,11.094573371175562,24.946384830761186,21.95904179806325,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V39,2,22.813338771457495,27.021476286693474,8.165184941849036,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V40,2,20.865144308934806,8.271959427427435,28.862896263637758,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V41,2,36.02687889128857,10.834544620291103,11.138576488420329,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V42,2,16.81920181902522,28.912695758664867,12.268102422309916,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V43,2,11.710326520230685,14.554854394157077,31.734819085612237,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V44,2,23.40454196676951,13.191839871742449,21.403618161488044,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V45,2,21.11523906995359,13.028815939165007,23.855944990881408,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V46,2,36.842012797310474,9.67627619248136,11.481711010208157,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V47,2,18.038924186742843,11.06040501664221,28.90067079661495,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V48,2,20.239559204384854,9.604851454983534,28.155589340631614,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V49,2,18.924074334068674,24.21018612681296,14.865739539118366,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V50,2,24.224567417381703,11.784530901782448,21.990901680835847,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V51,2,33.94256965669543,18.079899619031448,5.977530724273114,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V52,2,2.8242034140056194,34.87138541141375,20.30441117458064,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V53,2,25.375992559195527,24.253939088112887,8.370068352691582,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V54,2,19.66115472121427,32.3861697181245,5.952675560661233,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V55,2,6.8177776256990965,21.587083661655814,29.595138712645088,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V56,2,6.271226367584864,30.779256564055302,20.949517068359825,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V57,2,31.717684214296703,13.048043607261068,13.234272178442227,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V58,2,34.32022335843034,11.36734957921783,12.312427062351828,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V59,2,17.059077622341512,6.835962049008201,34.104960328650286,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V60,2,13.953593098264848,22.601865314990803,21.44454158674435,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V61,2,23.766994404228043,26.39709699834644,7.835908597425517,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V62,2,14.684897720065065,17.464647973217016,25.85045430671792,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V63,2,31.476007232538965,14.162822930588039,12.36116983687299,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V64,2,33.263812953302,12.979669242427436,11.756517804270569,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V65,2,3.556301452262356,35.32906355175513,19.114634995982517,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V66,2,31.40667223228018,4.498622963848526,22.094704803871295,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V67,2,14.575912536987547,20.641264748274466,22.782822714737982,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V68,2,23.29998516293743,13.484594297100378,21.215420539962192,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V69,2,30.91957022739098,4.032801320130336,23.047628452478676,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V70,2,25.933826844992563,28.667038462294197,3.3991346927132384,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V71,2,14.549668724236053,13.25002031534681,30.20031096041714,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V72,2,23.658234960592267,17.33955723616046,17.002207803247266,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V73,2,20.61085612978695,5.4975512616354125,31.89159260857764,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V74,2,17.886286786653645,24.69963243999368,15.414080773352667,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V75,2,27.829361512337446,13.914882494395918,16.255755993266643,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V76,2,6.028776905877435,19.117867605278278,32.853355488844294,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V77,2,20.774937344893708,13.082500596735004,24.142562058371286,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V78,2,13.646558897954622,26.3308569491855,18.02258415285987,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V79,2,25.442233060435903,22.693704983543594,9.864061956020503,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V80,2,25.975866686168175,17.283134491524546,14.740998822307272,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V81,2,27.265877145100216,23.64405483200426,7.090068022895522,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V82,2,3.7052469157975017,11.735960004568021,42.55879307963447,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
S3-AMEBSA_V83,2,27.2258055465202,27.69955913464364,3.0746353188361626,95.0,1500.0,4800.0,5760.0,1,2,4,5,7,8,10,12,15,18,20,23,28,30,33,38,40,43,48,50,54,58,60,64,68,70,75,80,85,90
