id,sitio+variante,Espesor_1,Espesor_2,Espesor_3
6155,sitio2_variante6155,2.5276200095151458,20.754277095250572,44.757195878749116
6156,sitio2_variante6156,2.0908630340719605,16.222427696869012,65.22402007180551
6157,sitio2_variante6157,1.56994702584482,9.39428740342408,34.15814880333679
6158,sitio2_variante6158,3.2270499992059927,7.806340043996591,62.48922488791155
6159,sitio2_variante6159,1.4015889597709978,7.753951749422896,59.711818753142325
6160,sitio2_variante6160,2.903779776937408,12.854376231685125,54.05654602112632
6161,sitio2_variante6161,2.322261664042392,6.144009495717684,50.3266177298478
6162,sitio2_variante6162,1.8082242973742533,8.220560513387955,33.511645775725334
6163,sitio2_variante6163,2.334032021168154,6.241495168219326,63.823533561409754
6164,sitio2_variante6164,2.8265767934981207,12.116959207747827,65.99609670540428
6165,sitio2_variante6165,2.058739972725546,9.851607941725158,49.22694224833546
6166,sitio2_variante6166,2.082238557544515,7.112532399806277,53.99560333369682
6167,sitio2_variante6167,2.225285174934786,16.091232724140987,54.624054150015056
6168,sitio2_variante6168,1.4086708211994032,20.256227612171465,51.79408943898949
6169,sitio2_variante6169,2.9025899397285833,20.170438609795532,56.6488073095251
6170,sitio2_variante6170,2.4085570497541147,9.938098852257694,57.332896852979346
6171,sitio2_variante6171,1.927797240327838,7.5814220391910885,38.23390858734305
6172,sitio2_variante6172,1.8533180566123435,16.496469919358127,61.02631156596661
6173,sitio2_variante6173,3.0823558980724313,7.045182576290635,57.058578803723044
6174,sitio2_variante6174,3.425187984250842,7.786739412316765,35.324351176222606
6175,sitio2_variante6175,3.1727099923960087,13.15942350457757,65.04777829589771
6176,sitio2_variante6176,1.453961338796794,20.237557167462235,32.71861884519317
6177,sitio2_variante6177,1.697746561761115,15.312828423369266,65.36688239772333
6178,sitio2_variante6178,2.035216635742647,18.470550214575354,51.607950995305345
6179,sitio2_variante6179,1.4545516693500493,5.114149528947274,33.36802151985653
6180,sitio2_variante6180,1.6883600170880815,16.564724935787446,34.03866757539937
6181,sitio2_variante6181,2.713866922870952,22.83671807555791,65.95234222228575
6182,sitio2_variante6182,1.5593618245141054,6.379742724833709,33.618709534654585
6183,sitio2_variante6183,1.9459167172084264,11.68408107856158,45.38561063841363
6184,sitio2_variante6184,1.6832322250053104,21.344184875127798,54.09832941284551
6185,sitio2_variante6185,2.768144681316403,6.674297981918678,33.84511776097606
6186,sitio2_variante6186,2.5273694919403855,18.755624133468736,57.31007489544005
6187,sitio2_variante6187,2.7239918024886958,20.432889892636247,53.59189059102508
6188,sitio2_variante6188,3.0795174984451954,22.04023058786552,49.651986732938916
6189,sitio2_variante6189,1.5109075861666168,9.964152783438,54.58102036063009
6190,sitio2_variante6190,1.3880287985232374,17.82505940835792,60.316071451381276
6191,sitio2_variante6191,2.665180585507043,19.571303120905284,45.499024089838954
6192,sitio2_variante6192,1.438300392415719,12.890115036614143,43.15789209885621
6193,sitio2_variante6193,1.3220520469301162,19.03786066497618,36.28144878881244
6194,sitio2_variante6194,3.4866930494697748,11.954814556052039,52.82431459638131
6195,sitio2_variante6195,2.865332917801452,21.55592128856199,33.55116417401567
6196,sitio2_variante6196,1.53879309159437,13.770719340908142,53.33164579151703
6197,sitio2_variante6197,2.16190591141027,20.8709389962935,34.57594865256586
6198,sitio2_variante6198,3.2376299054397344,20.11243041504759,33.044939947292534
6199,sitio2_variante6199,2.824494975291735,12.284257687436675,54.05289984103871
6200,sitio2_variante6200,2.550815880761016,19.665433101677326,65.63365882957541
6201,sitio2_variante6201,1.7847818770891315,6.345595548272502,43.34861432923064
6202,sitio2_variante6202,2.1524616590262733,5.79261508667132,34.25570473180201
6203,sitio2_variante6203,1.8928033828272368,14.618494645951216,64.99389860527705
6204,sitio2_variante6204,2.4606144392781424,9.68248892160663,34.2337364665554
6205,sitio2_variante6205,3.1525501478132045,11.087307742986223,41.840721232161975
6206,sitio2_variante6206,1.5614850850030386,18.58063545030471,35.98154724572958
6207,sitio2_variante6207,2.170019600286313,20.679306586597903,59.135664738774395
6208,sitio2_variante6208,1.3948576782335986,5.787848953204708,43.446935719049144
6209,sitio2_variante6209,1.9950822755705673,8.000076436881912,41.824715185117455
6210,sitio2_variante6210,2.2621741044811374,16.118679569116225,52.6568161723883
6211,sitio2_variante6211,2.4839879529130355,6.416524558938452,46.68162259395305
6212,sitio2_variante6212,3.2839912262907176,10.817015840322087,44.620049314435114
6213,sitio2_variante6213,3.4311188560635193,13.37852883144255,39.310664018043276
6214,sitio2_variante6214,3.002810661140705,20.391706358763322,40.15335524227075
6215,sitio2_variante6215,1.8105882798486195,13.425673939159559,41.18484396844674
6216,sitio2_variante6216,2.8776858028185415,11.599544662294951,41.73960408429087
6217,sitio2_variante6217,3.3738656566105094,11.85783599346576,35.4781521467301
6218,sitio2_variante6218,1.6512376551731602,18.504887211799698,60.75625645741064
6219,sitio2_variante6219,2.6611416986806757,13.865162094284068,58.433261625565166
6220,sitio2_variante6220,2.8659713496372525,7.571801752927058,44.661521081579835
6221,sitio2_variante6221,3.4396036532658334,11.03197609287609,39.4592445723784
6222,sitio2_variante6222,1.586936701510542,16.15808279235401,63.7693702024901
6223,sitio2_variante6223,1.9204947060973647,16.596743099030654,36.07598945468401
6224,sitio2_variante6224,2.9683132239097567,20.193500928965328,59.12009505520805
6225,sitio2_variante6225,3.2412595759843548,19.984408386577666,59.40569178007159
6226,sitio2_variante6226,1.9166223140977823,14.144756802878746,60.55113571556731
6227,sitio2_variante6227,3.0021745612815387,6.348174974017634,38.8679077330939
6228,sitio2_variante6228,3.095807350096597,13.005277295014931,59.82588710094683
6229,sitio2_variante6229,1.6723840286118534,22.529653631195263,62.56920916746512
6230,sitio2_variante6230,2.30202143555666,22.95715942427664,54.579090474015345
6231,sitio2_variante6231,1.567984341707759,9.130396444133295,48.16189917328242
6232,sitio2_variante6232,3.1489374426059458,20.521877156273476,32.93451177989791
6233,sitio2_variante6233,2.949507334724515,11.803680840303112,48.83474771132257
6234,sitio2_variante6234,2.36680162870819,17.792378313622407,57.70846627039216
6235,sitio2_variante6235,1.8276225586381691,7.317259676347716,32.66673393863394
6236,sitio2_variante6236,1.8375279988326514,6.892744153993178,51.60477419202499
6237,sitio2_variante6237,2.63429011376466,14.769381209701114,49.31450069748428
6238,sitio2_variante6238,2.775337163611529,21.18239706082775,54.40274441182831
6239,sitio2_variante6239,3.3971491043188733,19.07631543735515,45.31249189982195
6240,sitio2_variante6240,1.9837789720976842,21.241296861106647,48.54471976892502
6241,sitio2_variante6241,1.4598338491547345,6.389068319237428,50.033973635044674
6242,sitio2_variante6242,2.159684035269963,22.91267653291895,52.89128750140266
6243,sitio2_variante6243,3.448209676017691,7.567056101474655,55.93409474358923
6244,sitio2_variante6244,2.4624441977422498,20.517250459893905,56.118060956907165
6245,sitio2_variante6245,3.1757270880104147,10.625152079032446,60.17214307007305
6246,sitio2_variante6246,3.0410457009579783,14.077608966732175,60.62714424742017
6247,sitio2_variante6247,1.3042769350869392,12.37199272846316,47.2189633198957
6248,sitio2_variante6248,2.2292127617477266,22.915830462362724,54.13445360594
6249,sitio2_variante6249,1.5138779179667448,4.983759346907095,60.19838145927551
6250,sitio2_variante6250,3.1278462731925796,10.498587916705398,41.55721857543962
6251,sitio2_variante6251,1.444496214693925,20.509872834569844,47.10772739191557
6252,sitio2_variante6252,1.6868708096705116,9.025861210819645,50.62182232034418
6253,sitio2_variante6253,3.0026877006698918,16.64533204716748,36.60196994692211
6254,sitio2_variante6254,1.652521398843209,9.213473920964956,50.71492833380154
6255,sitio2_variante6255,2.2801207501485017,18.655128069240696,50.245822164491145
6256,sitio2_variante6256,2.9948317747876256,16.661759796525125,48.629853567277685
6257,sitio2_variante6257,1.4371450358868887,10.152617998560341,45.108991055722754
6258,sitio2_variante6258,2.763251719782192,12.478387174386338,39.46995549995586
6259,sitio2_variante6259,2.8987485749452873,17.275263464154378,57.148758100497474
6260,sitio2_variante6260,1.711112829116697,5.798565989627581,42.85786843392155
6261,sitio2_variante6261,3.4950486777269276,11.25915999793861,32.652086500211695
6262,sitio2_variante6262,2.5653575487832176,20.98017055857578,47.80020479636643
6263,sitio2_variante6263,2.39204148670921,22.274199367273685,51.57034555951152
6264,sitio2_variante6264,1.319078390728814,17.726611556808006,42.83153563631259
6265,sitio2_variante6265,2.1240069654790212,13.33226647713147,52.07969064493378
6266,sitio2_variante6266,1.3152228456193882,14.937884364128635,51.442939568292786
6267,sitio2_variante6267,2.478061204721852,6.510266810586865,47.11994151796756
6268,sitio2_variante6268,2.200845093211682,5.956715426104055,63.09053394755068
6269,sitio2_variante6269,2.0666769106068887,19.99312477186615,56.1164289595759
6270,sitio2_variante6270,1.3295801399695193,11.393904517383262,35.5500059357861
6271,sitio2_variante6271,2.122391084270564,11.078296738919695,49.4903171742929
6272,sitio2_variante6272,2.54844383791176,17.097745017837987,58.816926405051014
6273,sitio2_variante6273,1.4300127718445244,7.982781358479446,47.39165894228518
6274,sitio2_variante6274,3.2918119995907755,12.108694034780449,39.62992722757254
6275,sitio2_variante6275,3.336447611443366,20.71227351522525,65.98685803755842
6276,sitio2_variante6276,3.132828705824367,11.152747684414688,47.82801880096188
6277,sitio2_variante6277,2.5017425234835375,20.352958503112962,50.18781569886498
6278,sitio2_variante6278,2.3015435670690936,18.333685905011656,65.0770069073744
6279,sitio2_variante6279,3.3317018052022824,12.056036296429774,32.0909410128434
6280,sitio2_variante6280,1.4092004565796221,10.837410823139232,38.59203840725187
6281,sitio2_variante6281,2.0220496977138063,16.608132272578175,63.04289381745074
6282,sitio2_variante6282,1.8092879748634312,21.37761785057808,57.854516992933945
6283,sitio2_variante6283,2.1798696768229577,22.55261534534269,50.53635941997521
6284,sitio2_variante6284,2.147405676497139,17.129442474963327,60.7462231636527
6285,sitio2_variante6285,2.7143357962388324,22.048809904869717,65.4969578961431
6286,sitio2_variante6286,3.4937464156208593,6.604158517487189,45.90058294063945
6287,sitio2_variante6287,1.6514495632613948,10.024637888528472,56.99185063826747
6288,sitio2_variante6288,2.7097492991474637,20.134760944477105,61.09641806894257
6289,sitio2_variante6289,1.4240477390841435,5.5188250799978045,61.85823543237824
6290,sitio2_variante6290,2.0680184723822186,18.8662358475978,58.37874771597802
6291,sitio2_variante6291,2.2269456902081464,13.892078627398442,37.71183901903745
6292,sitio2_variante6292,1.945604512525294,6.525726960138162,53.949399625416206
6293,sitio2_variante6293,3.1693430001493947,9.069035774847485,43.188221195769636
6294,sitio2_variante6294,1.8952507836529442,11.320265312132186,49.61715879243446
6295,sitio2_variante6295,2.955955818953681,11.800932292302747,64.14753187477743
6296,sitio2_variante6296,2.8499915924915302,19.560279236022744,62.532701773414075
6297,sitio2_variante6297,2.735384974346571,7.551266704604615,37.9255951375027
6298,sitio2_variante6298,2.4328595334081085,14.179107578482997,51.2593258519501
6299,sitio2_variante6299,2.3470436268208137,7.776713066158688,50.487891809558974
6300,sitio2_variante6300,1.542691716813084,13.223593375748646,58.67378335398924
6301,sitio2_variante6301,1.9355061249981096,12.537854857810318,38.66458571616575
6302,sitio2_variante6302,2.6583865023378257,18.76194176605287,45.89710689875353
6303,sitio2_variante6303,2.041112713221776,6.358468099844938,36.68574961409475
6304,sitio2_variante6304,3.2795265928922674,14.483575992742598,63.746203116043475
6305,sitio2_variante6305,2.7565787362912704,9.139169107786106,65.68733027764796
6306,sitio2_variante6306,1.3223823175776044,10.05898633951039,37.61083932663763
6307,sitio2_variante6307,1.6292241657272075,11.928122219727385,43.552922959210576
6308,sitio2_variante6308,2.751816190970271,17.470122103643657,41.35413363820124
6309,sitio2_variante6309,2.3017550476102557,18.73554678882809,63.33874624620718
6310,sitio2_variante6310,1.9570453059272723,8.074581614514948,46.64069073718347
6311,sitio2_variante6311,1.5677506476511542,6.390940743586188,52.969113457209886
6312,sitio2_variante6312,1.4676285974346477,8.563971311654518,38.04848713082245
6313,sitio2_variante6313,2.024862009671347,10.26901115838421,51.85142523795001
6314,sitio2_variante6314,2.4262508886730374,6.647441848681704,40.99023048884233
6315,sitio2_variante6315,3.4900351966343983,20.42843533625691,54.09881310291401
6316,sitio2_variante6316,2.7327403976631293,4.969103277043834,58.33439106713677
6317,sitio2_variante6317,2.924756161754706,22.189548469677145,36.7449156830633
6318,sitio2_variante6318,3.142820318401796,5.566302183408108,47.9817024867081
6319,sitio2_variante6319,2.038188077770677,19.679176290007945,57.853036340757896
6320,sitio2_variante6320,1.5579651154272929,8.04185797832395,43.89269219378802
6321,sitio2_variante6321,2.912608605183708,6.348354453417807,42.93178331530436
6322,sitio2_variante6322,2.4988341749694105,6.018695590749672,65.8731316646294
6323,sitio2_variante6323,1.377234627775385,22.70279835171076,37.22759422784034
6324,sitio2_variante6324,2.12153618081618,21.512303275409135,65.76889897335582
6325,sitio2_variante6325,1.4801143987120942,7.806242090346812,43.71554098396874
6326,sitio2_variante6326,3.3729697776189402,22.91201310027557,49.39106456154565
6327,sitio2_variante6327,3.138330076128324,5.745612322824214,48.91317590517954
6328,sitio2_variante6328,2.9228299224903016,21.103808101624285,64.0816370356473
6329,sitio2_variante6329,2.8412395335796052,18.703349218417365,33.11390397317219
6330,sitio2_variante6330,1.33716934202907,7.429762888099901,62.08874640353649
6331,sitio2_variante6331,1.327127563735672,21.14040516658203,60.452850003272495
6332,sitio2_variante6332,1.7024301533127804,13.873075766074365,40.42765710120819
6333,sitio2_variante6333,2.380317013085711,6.190885765089915,45.878603901802585
6334,sitio2_variante6334,2.311102070720291,11.335331225911874,41.62520912152087
6335,sitio2_variante6335,1.9666591179149133,11.051740036152504,56.368820539224814
6336,sitio2_variante6336,2.4954517372046885,8.438240361785539,58.94011192793806
6337,sitio2_variante6337,2.135346843995259,9.577855541123931,38.8645261541513
6338,sitio2_variante6338,2.2189204970073324,6.1307834308327696,52.22302289810496
6339,sitio2_variante6339,3.367705695490274,18.383926813848962,40.191524014124056
6340,sitio2_variante6340,1.4710841429215968,17.467065742648188,36.322390684954904
6341,sitio2_variante6341,1.9393969949286982,11.449052028604743,64.7910015265808
6342,sitio2_variante6342,2.94685286950358,18.916626520397458,58.89132747615566
6343,sitio2_variante6343,2.1830420755855595,14.35595720313812,34.9359237656208
6344,sitio2_variante6344,2.0394840047940326,21.318044751292035,34.50458590482161
6345,sitio2_variante6345,1.7878454590464299,11.884523438307195,61.49925926817833
6346,sitio2_variante6346,1.562374628909484,9.366549858774341,57.08710310307333
6347,sitio2_variante6347,1.3784124923915464,22.73040078903767,42.24144996875938
6348,sitio2_variante6348,2.565321763991281,11.780841598881013,34.14177772241161
6349,sitio2_variante6349,2.9004263865845665,11.139136789478757,37.78329572064684
6350,sitio2_variante6350,3.2860047150928757,18.278020867430886,44.17780619721785
6351,sitio2_variante6351,1.376604736610884,22.05187385318123,38.803543863734106
6352,sitio2_variante6352,1.4815526367802976,11.678031853834923,61.06354541756757
6353,sitio2_variante6353,1.5926520147044627,17.058758234196475,48.06477891824605
6354,sitio2_variante6354,1.964703053001077,11.345655425175979,50.108759604353594
6355,sitio2_variante6355,2.93303015931921,22.06656968460755,41.9797319167107
6356,sitio2_variante6356,2.3021116059441384,15.399858157125916,39.807852238702125
6357,sitio2_variante6357,1.813588597526936,8.272054394565323,35.51613764720254
6358,sitio2_variante6358,2.930766744500702,14.324042678410512,62.227546980704176
6359,sitio2_variante6359,2.117586373730881,18.184789008186176,53.81986931751731
6360,sitio2_variante6360,2.2511042470983917,17.831847393135217,42.71671114789798
6361,sitio2_variante6361,2.419245456302331,15.678001867595961,44.7021139165547
6362,sitio2_variante6362,2.465699320441527,7.642392347728869,49.356135830898545
6363,sitio2_variante6363,2.097739133609925,15.719464085360952,35.07583769609568
6364,sitio2_variante6364,2.789796719919667,21.77592866261164,61.495179699124336
6365,sitio2_variante6365,2.2932515867125876,17.165411834822443,43.887849659378254
6366,sitio2_variante6366,3.208695284987778,16.805653252567502,56.165776995557025
6367,sitio2_variante6367,2.296163134774443,6.531264516622102,58.90248868699612
6368,sitio2_variante6368,2.828073791193117,9.095289621886552,51.43285767958022
6369,sitio2_variante6369,2.813420218780879,18.244302239989967,58.652091676317355
6370,sitio2_variante6370,1.7507646639079004,17.72211582461813,43.13143684031625
6371,sitio2_variante6371,2.4282150774480957,5.538827778197419,35.40317914982794
6372,sitio2_variante6372,1.4454577065600005,18.084273694217984,57.1357456885303
6373,sitio2_variante6373,1.9780854340610654,5.738870768177703,63.985083887188786
6374,sitio2_variante6374,2.4307071565163616,10.433741838395939,33.72927653184342
6375,sitio2_variante6375,1.8226858748773793,10.245226868920362,63.69308097676812
6376,sitio2_variante6376,2.2009532565211893,20.321961922638007,33.77793185671957
6377,sitio2_variante6377,3.3322870058404623,19.228306439271975,63.81150294839773
6378,sitio2_variante6378,2.875779258404614,12.641943919148744,62.43022387027736
6379,sitio2_variante6379,2.396850520081463,15.021572109375239,60.00578927313295
6380,sitio2_variante6380,2.934590703382958,10.197759802669697,39.190889965414115
6381,sitio2_variante6381,2.5911776329595426,20.13926223754592,60.23468240909831
6382,sitio2_variante6382,2.830852978695455,6.045796048763282,48.25848502754948
6383,sitio2_variante6383,3.365140209927314,13.098130844417451,64.14174474749657
6384,sitio2_variante6384,3.4138326339986733,11.999490717053238,65.10119250078773
6385,sitio2_variante6385,2.1280694363945702,12.64043323205317,37.14136310353442
6386,sitio2_variante6386,3.1562619933257077,19.509806126094563,35.47831808572029
6387,sitio2_variante6387,2.241606742257197,7.826133734526978,50.91232777357926
6388,sitio2_variante6388,1.6390188499410632,22.732554566485817,54.392485082546024
6389,sitio2_variante6389,2.253028240674327,7.312278190335964,49.31753702270963
6390,sitio2_variante6390,3.0897604080019523,9.969864918874416,61.2800676688566
6391,sitio2_variante6391,2.3914877106800048,19.513031482890085,49.022455918019524
6392,sitio2_variante6392,1.4897177440248464,5.335062732142189,39.19099648517043
6393,sitio2_variante6393,2.6249044255623515,5.695396407528321,61.3636763228614
6394,sitio2_variante6394,3.235113262671487,9.074673378966184,35.08165122375717
6395,sitio2_variante6395,1.649052625693489,9.918374548389089,57.505033938884466
6396,sitio2_variante6396,2.8694665785601803,10.242327018014578,35.97935842853291
6397,sitio2_variante6397,1.8167474220059283,16.88845712622637,40.76050807484111
6398,sitio2_variante6398,2.569511579004469,19.17630350757068,54.810169647747145
6399,sitio2_variante6399,1.468298765127767,17.440133755031553,46.641858172383266
6400,sitio2_variante6400,3.07044729442394,18.791316046834794,44.26947942439752
6401,sitio2_variante6401,1.8094182379957209,21.218167493103977,46.40193927656899
6402,sitio2_variante6402,1.6152606479255123,14.942121336402288,39.77709039645912
6403,sitio2_variante6403,3.078842271134544,21.58108292046357,44.07543993266528
6404,sitio2_variante6404,2.8830069682837474,22.729135118015837,32.98434138110454
6405,sitio2_variante6405,2.2816787234092955,13.588551777089508,50.22689124883602
6406,sitio2_variante6406,3.4397936543915772,15.599112176575042,36.20011396387761
6407,sitio2_variante6407,3.1765109593517185,9.690381505222863,51.50658431008537
6408,sitio2_variante6408,3.4591025160246183,19.880584489023207,34.25783620555922
6409,sitio2_variante6409,3.177100716072438,15.955810429035363,33.022181833769736
6410,sitio2_variante6410,1.9035417838921576,14.287780353755025,65.09682896790912
6411,sitio2_variante6411,3.408363235020623,12.541277235241653,63.77451860413014
6412,sitio2_variante6412,1.9173740283320124,18.310972404223158,60.74029871076689
6413,sitio2_variante6413,3.222513029620997,19.432604337166953,34.12360419639826
6414,sitio2_variante6414,3.213110001021372,10.097529664470951,60.669182843801316
6415,sitio2_variante6415,3.4374066080544914,17.60566198088557,61.991130600777026
6416,sitio2_variante6416,3.3744570228139743,7.969753381738848,62.5113463410827
6417,sitio2_variante6417,3.499207956674417,15.186576310031441,65.7795759409471
6418,sitio2_variante6418,3.2760785011718605,12.652774450015308,59.26086413847962
6419,sitio2_variante6419,1.4374047746088174,20.124499040393985,35.617442715193164
6420,sitio2_variante6420,1.9785775572403206,7.977919824657794,63.26855063568799
6421,sitio2_variante6421,2.4759841215180387,22.117247865968494,45.024793147121386
6422,sitio2_variante6422,2.8292457124824875,8.110982084237072,35.92927068235818
6423,sitio2_variante6423,2.2370088494722196,21.85898768566981,62.437899102482326
6424,sitio2_variante6424,1.6518431052090288,8.32854520049818,44.83061929547354
6425,sitio2_variante6425,1.4469958636936482,6.8413762477566795,52.723722437435455
6426,sitio2_variante6426,1.4543184942833656,20.59486254676092,50.5076598801487
6427,sitio2_variante6427,3.278790223053862,8.327360074001135,52.928439434198324
6428,sitio2_variante6428,2.2642416790485007,10.11856419672356,58.725895245504596
6429,sitio2_variante6429,3.349473949597191,5.980684781567395,64.3626513670796
6430,sitio2_variante6430,3.302095510990684,20.36966733070267,45.34393270680539
6431,sitio2_variante6431,2.4382623948340623,22.62691183046278,33.86142225307927
6432,sitio2_variante6432,2.0854749168768985,19.972577462049845,63.5954836212578
6433,sitio2_variante6433,2.085989509435479,11.877675466750429,42.28563916362888
6434,sitio2_variante6434,2.7085094110452426,11.777026027430693,39.01034282801939
6435,sitio2_variante6435,2.5943693714851523,10.363494359783424,47.69499117303363
6436,sitio2_variante6436,2.3183582496439126,14.470483839925611,61.61344483995779
6437,sitio2_variante6437,2.398294297865692,22.234550990824285,52.80124659716893
6438,sitio2_variante6438,1.6647526961792758,6.755491877861422,43.33150035624983
6439,sitio2_variante6439,2.222837844847165,8.12811009755956,50.1967074023017
6440,sitio2_variante6440,2.3664011373903597,13.028458847474608,38.37573489294881
6441,sitio2_variante6441,1.9862289845679957,20.495725287167787,51.57895900125846
6442,sitio2_variante6442,2.617191314792422,8.018884384573353,59.054080929404876
6443,sitio2_variante6443,2.5727721825722467,14.49424125749975,64.04545632766852
6444,sitio2_variante6444,1.7820392184519518,7.305019163425971,52.58839602952884
6445,sitio2_variante6445,2.8940744383884063,7.786334976417907,56.92443656784981
6446,sitio2_variante6446,1.784460895643933,11.815725414183078,63.73255420800873
6447,sitio2_variante6447,2.2627367395938665,8.310171519256997,57.619468693353724
6448,sitio2_variante6448,2.9437556640669436,10.980960690127006,49.097198881227726
6449,sitio2_variante6449,2.2127925791576732,10.200509464113594,40.44301279179112
6450,sitio2_variante6450,2.2889876123264585,10.099758136182338,33.84452966192408
6451,sitio2_variante6451,1.979636968614149,22.28843474654898,60.513026221348525
6452,sitio2_variante6452,1.95552863522826,14.0553680854254,63.912013527828435
6453,sitio2_variante6453,2.6429979562639025,8.256719986768891,57.4313770306845
6454,sitio2_variante6454,2.4906374329380205,6.930318907464899,53.434234366879934
6455,sitio2_variante6455,1.4358374072283393,20.144086379585914,52.268899448650544
6456,sitio2_variante6456,1.6437808130803746,6.305175036617776,45.99090011195224
6457,sitio2_variante6457,2.9046580816275176,22.39998369194818,55.26240985493223
6458,sitio2_variante6458,2.499980756788336,5.185101060816083,40.966225703231274
6459,sitio2_variante6459,1.5658613335269043,12.584105331010674,57.05189892275263
6460,sitio2_variante6460,2.7316165544758446,8.269504693979442,43.28687811126157
6461,sitio2_variante6461,2.1316328702820093,7.121998674917647,49.74414704906114
6462,sitio2_variante6462,2.951195626241308,12.226698818305117,37.97929876001637
6463,sitio2_variante6463,3.1087864859343117,15.931592957402108,44.14542367313677
6464,sitio2_variante6464,2.7317562079097444,7.941912117225865,55.974756721190104
6465,sitio2_variante6465,1.626832348449625,18.31356363458348,45.14698463100186
6466,sitio2_variante6466,2.815773010623202,9.387935119683867,64.40450185747198
6467,sitio2_variante6467,1.3697639542183229,16.096373898497102,39.5198552122412
6468,sitio2_variante6468,2.5152387270105008,22.25969848859812,56.29127382450727
6469,sitio2_variante6469,1.5441783004116636,7.254206846906397,65.16926740936808
6470,sitio2_variante6470,1.705564392702142,16.591077732262917,44.8753147511263
6471,sitio2_variante6471,3.476368436702792,14.821688028336453,43.218851534874275
6472,sitio2_variante6472,3.3553146432506686,7.456662181192026,48.757984315366116
6473,sitio2_variante6473,2.701665801891904,12.966895695767871,58.36731669616948
6474,sitio2_variante6474,2.7273923878470905,16.481040956870117,34.34038162097714
6475,sitio2_variante6475,1.45035375798939,13.225591604508004,54.51752227767037
6476,sitio2_variante6476,1.3089727411435281,20.869920032229142,65.89126417510167
6477,sitio2_variante6477,2.130176456226863,16.92198526060319,53.79903973365828
6478,sitio2_variante6478,2.8165669097495414,11.033768909544765,41.27688086432205
6479,sitio2_variante6479,2.3571653244997837,17.89583939967893,63.05181668944901
6480,sitio2_variante6480,2.6188919188153568,15.28785853237657,59.51471327450651
6481,sitio2_variante6481,1.6034917110498386,15.87906468536894,48.801435413082146
6482,sitio2_variante6482,2.872209507714979,10.173624647263361,38.93996394923494
6483,sitio2_variante6483,3.4243538521730734,22.146382644177383,57.44513916400862
6484,sitio2_variante6484,2.0159823848538885,14.309028349484972,43.756103699088136
6485,sitio2_variante6485,1.3015943677975443,9.801044639262457,52.0132161186882
6486,sitio2_variante6486,1.382363997526548,21.16528924413923,38.54221613213968
6487,sitio2_variante6487,1.6126371801282453,22.111605358026456,49.0336898078885
6488,sitio2_variante6488,2.296219892323904,16.785438249316734,53.54005481685261
6489,sitio2_variante6489,1.3332940543783651,11.187003149227177,50.79684270872963
6490,sitio2_variante6490,2.6003021110836437,5.352772144112596,39.53127773488882
6491,sitio2_variante6491,3.480129769900019,6.523721265623342,49.2393834578399
6492,sitio2_variante6492,2.100561953096956,6.160536178728231,58.145766086444965
6493,sitio2_variante6493,1.5976061865633677,15.953081316406998,41.51118705114505
6494,sitio2_variante6494,2.1996627056178344,15.746867109566788,40.765588727642736
6495,sitio2_variante6495,1.660428139468652,15.3097729422679,62.87711697657475
6496,sitio2_variante6496,1.633257176871909,20.588521893472734,62.01684853251576
6497,sitio2_variante6497,1.8261042971959063,10.132595463154928,42.410640941532755
6498,sitio2_variante6498,2.9718897129567767,13.631663801766738,63.83999815703096
6499,sitio2_variante6499,1.8649179878239548,5.884618758530312,59.565851097864424
6500,sitio2_variante6500,2.4585330878880103,8.41584536807656,50.562080714517975
6501,sitio2_variante6501,3.302015706335519,21.64687099282802,44.07423779200674
6502,sitio2_variante6502,2.6487516780874483,10.341776476685055,35.706107379187465
6503,sitio2_variante6503,3.1711260104176446,15.846078287081358,38.98709135666464
6504,sitio2_variante6504,2.6921131493657944,11.280296846516933,42.463181184307906
6505,sitio2_variante6505,2.866884546206698,9.331369048493812,43.4419592943161
6506,sitio2_variante6506,1.8692812699929817,20.36228249107093,43.037034363741384
6507,sitio2_variante6507,1.3743584042397237,20.924916024732273,61.11028175769785
6508,sitio2_variante6508,1.6267203913232149,10.979327763379686,55.24748029305624
6509,sitio2_variante6509,3.2931970676537077,10.415513853393037,52.40838221248653
6510,sitio2_variante6510,3.340311401611232,6.34367487779413,32.93503306174631
6511,sitio2_variante6511,2.2312992875555455,21.135815270306633,42.80815788283478
6512,sitio2_variante6512,1.3782286929800422,18.70545100111232,40.36814846774807
6513,sitio2_variante6513,2.622035991106861,6.197026259951841,51.00787590743127
6514,sitio2_variante6514,1.8732724938548921,11.496301462188807,37.39349064503065
6515,sitio2_variante6515,1.3903037825811364,5.496516295184514,49.92825106347452
6516,sitio2_variante6516,2.1735390790374205,4.6927079153435045,61.94923278050004
6517,sitio2_variante6517,1.9384013786198218,5.443312063113228,54.74745408702651
6518,sitio2_variante6518,1.3752613785711068,18.123890788867346,38.804664647499735
6519,sitio2_variante6519,1.5088475721803132,19.46842173094988,61.81257115171657
6520,sitio2_variante6520,2.7026656151800585,6.46936593957693,60.30968057362679
6521,sitio2_variante6521,1.495641292450784,17.215814710468322,51.014523187650475
6522,sitio2_variante6522,2.471221355543287,9.263448052275834,46.04024899654383
6523,sitio2_variante6523,1.5089333127500153,13.422948978460044,41.95871658604246
6524,sitio2_variante6524,2.991052906426018,10.800746908952275,46.96549114293293
6525,sitio2_variante6525,3.099815352293077,21.879200866564815,40.378476025012155
